time,eke_ice,eke_acc,ck_ice,ck_acc,wm_ice,wm_acc,we_ice,we_acc
2020-08-01,0.005465488,0.00870598,3.057293307406894e-10,3.0812150053627363e-10,0.0024672462604939938,0.0047284276224672794,0.00026303029153496027,1.7448222934035584e-05
2020-09-01,0.0060121263,0.008075083,6.653847473003793e-10,5.810427694541431e-10,0.0021973091643303633,0.004680441692471504,0.00013258724357001483,1.8558801457402296e-05
2020-10-01,0.0058629047,0.00909473,9.274283008231521e-10,5.168697692070623e-10,0.003477066522464156,0.006170993205159903,7.649705366929993e-05,6.505387864308432e-05
2020-11-01,0.0053893435,0.009271956,3.391538716535081e-10,7.305521187994657e-10,0.0032366325613111258,0.005076522473245859,0.0001231921196449548,5.254833922663238e-06
2020-12-01,0.0040682093,0.009313094,8.3922002680481e-10,1.0891759716358251e-09,0.0027066224720329046,0.004633399657905102,5.587510531768203e-05,5.547590262722224e-05
2021-01-01,0.003570018,0.009179901,4.6375872586601474e-10,7.868805051991501e-10,0.0021935412660241127,0.004946282133460045,2.5714452931424603e-05,9.718196815811098e-05
2021-02-01,0.0035815674,0.009910209,4.4203452009838884e-10,8.496506831434658e-10,0.003751778742298484,0.004875656682997942,0.00015536420687567443,0.00011742708011297509
2021-03-01,0.0035504084,0.009017613,4.844783463298086e-10,1.047587794289484e-09,0.0032365003135055304,0.00452012661844492,0.00016062110080383718,0.00019345319014973938
2021-04-01,0.0038261495,0.008985295,3.440632501128249e-10,2.2126865617533298e-10,0.002640350256115198,0.006225044839084148,0.00017277807637583464,0.0002745096280705184
2021-05-01,0.0042095436,0.008756883,6.094837412540244e-10,8.243369875593487e-10,0.0018747355788946152,0.005119422450661659,0.000171935316757299,0.00024769807350821793
2021-06-01,0.004752272,0.008786248,1.0221651303155e-09,7.729299422720715e-10,0.0024868056643754244,0.005160844884812832,0.0002284309157403186,0.00022745707246940583
2021-07-01,0.0056343284,0.008916679,1.1092836649240212e-09,4.722908730769859e-10,0.001891749445348978,0.0057186949998140335,0.00016844095080159605,0.00017136444512289017
2021-08-01,0.005874045,0.008416552,8.906051451873509e-10,3.876181597917139e-10,0.00206664577126503,0.006591328419744968,0.00013457908062264323,0.00023145739396568388
2021-09-01,0.00620168,0.00871059,7.844657701205904e-10,1.7947042463273277e-10,0.0041663022711873055,0.006133983843028545,-7.456208550138399e-06,0.00026797695318236947
2021-10-01,0.0059093595,0.009059287,7.512540589615924e-10,5.889090326505197e-10,0.003655444597825408,0.005227165296673775,7.454821025021374e-05,0.0002530797210056335
2021-11-01,0.005506432,0.009413252,3.637066203765471e-10,4.693143096368146e-10,0.0036239635664969683,0.004418811295181513,0.00015619899204466492,0.00012403664004523307
2021-12-01,0.004152922,0.008945327,5.078003018077482e-10,2.2643104058417407e-10,0.003525650594383478,0.0047546206042170525,0.0001727400376694277,0.0001731809607008472
2022-01-01,0.003632817,0.008689439,4.216588467276239e-10,8.358736480751361e-10,0.0023950778413563967,0.0050740838050842285,0.00010133656178368255,0.0001340859307674691
2022-02-01,0.0035320662,0.009598071,3.127997028062879e-10,4.087833196941837e-11,0.0024729687720537186,0.004738235380500555,0.00011134935630252585,0.00018760119564831257
2022-03-01,0.0035462966,0.008884992,3.79344722301056e-10,8.230989778645892e-10,0.0032187290489673615,0.0047051007859408855,0.00015014177188277245,0.0002363372186664492
2022-04-01,0.0039730566,0.009495979,5.207191344780426e-10,1.4503749312666514e-09,0.002958616940304637,0.006107990629971027,6.218678754521534e-05,0.0004790207021869719
2022-05-01,0.00427165,0.00936183,3.5164612888216595e-10,7.16990702920306e-11,0.002341160085052252,0.0049895416013896465,2.2627818907494657e-05,0.00035814993316307664
2022-06-01,0.0047450983,0.009382715,5.454343088295843e-10,1.7235805005455518e-09,0.0018657684559002519,0.004159305244684219,4.745113983517513e-05,0.00017079341341741383
2022-07-01,0.0052028503,0.009418487,7.649952893373779e-10,5.247572931743605e-10,0.0025098586920648813,0.005238076206296682,0.0001804092898964882,0.0001269732601940632
2022-08-01,0.005530416,0.009174805,7.140350533063611e-10,1.025577713031911e-11,0.0031251574400812387,0.005255155265331268,0.0001446666574338451,0.00018311412713956088
2022-09-01,0.005892335,0.009352269,3.8595038276412197e-10,1.7776456695539622e-10,0.004231100436300039,0.0055898455902934074,0.00010658371320459992,0.0003181057400070131
2022-10-01,0.005875102,0.009512793,6.094900140141135e-10,1.017907091949155e-09,0.0035045375116169453,0.006044225301593542,8.659834566060454e-05,0.0002528464247006923
2022-11-01,0.0052139033,0.010115352,9.488879681995854e-10,1.545833017146947e-09,0.003705086186528206,0.004993350710719824,0.00014168753114063293,0.00012048674398101866
2022-12-01,0.003951438,0.010394922,3.360091371806817e-10,1.0381563386729908e-09,0.003006548620760441,0.005498494487255812,9.676824993221089e-05,0.00019696413073688745
2023-01-01,0.0034298406,0.010668301,3.746922494496374e-10,1.700748875066438e-09,0.003604747587814927,0.0053565483540296555,0.00017855747137218714,0.00028830242808908224
2023-02-01,0.0036933925,0.011427543,4.567801692445528e-10,5.001532521475838e-10,0.0023463882971554995,0.005436911713331938,0.00011798037303378806,0.00030501195578835905
2023-03-01,0.003377012,0.010276402,6.74284628132682e-10,2.8093816162311214e-10,0.002964750863611698,0.00361249758861959,0.00021813427156303078,0.00017091602785512805
2023-04-01,0.0035633738,0.010116174,2.351236150222036e-10,3.4690181283103527e-10,0.0023474381305277348,0.004481866490095854,0.0002261445188196376,0.0002965764724649489
2023-05-01,0.0037223927,0.009310205,2.8608854174549947e-10,1.0623891766314841e-09,0.0032967880833894014,0.005623395089060068,0.0005335522582754493,0.00029205161263234913
2023-06-01,0.004193221,0.00966888,4.497083816445979e-10,1.2158589690614008e-09,0.0017167249461635947,0.0026015457697212696,0.00014018046204000711,9.302682883571833e-05
2023-07-01,0.0047248746,0.00954308,8.210670476849202e-10,1.208247613071478e-09,0.0016259450931102037,0.005150179378688335,0.0001550082233734429,0.00023581685672979802
2023-08-01,0.005682255,0.009352076,1.1034507751972455e-09,1.284013118052485e-09,0.0019473800202831626,0.005361870396882296,0.00023956369841471314,0.00016113078163471073
2023-09-01,0.006132029,0.009128703,5.745556808101071e-10,6.877541869343418e-10,0.0020084260031580925,0.004994674120098352,0.0001624061114853248,6.123256753198802e-05
2023-10-01,0.0057964185,0.008952202,7.516833822052149e-10,4.774415307551294e-10,0.0037325320299714804,0.00512588769197464,0.0002734458539634943,6.157445022836328e-05
2023-11-01,0.00531321,0.009642965,1.0809879658069121e-09,5.806067848723728e-10,0.0030999912414699793,0.003949704114347696,0.0002913753851316869,4.179542156634852e-05
2023-12-01,0.0043099183,0.009799783,6.823761000696038e-10,6.46576570062507e-10,0.0032705063931643963,0.005609569605439901,0.00024378349189646542,3.2046460546553135e-05
2024-01-01,0.0035720665,0.0094030555,5.383266610259341e-10,3.77275675977895e-11,0.002356454962864518,0.0043930294923484325,0.000191115090274252,5.457559382193722e-05
2024-02-01,0.0036644668,0.009986838,8.028565035012036e-10,4.383877982849782e-10,0.0030015273950994015,0.0050925761461257935,0.00018887098121922463,0.00019471165433060378
2024-03-01,0.0034000373,0.009946147,2.7727664608789837e-10,1.252934644924153e-09,0.002327802823856473,0.004840875044465065,0.0002015798381762579,0.00017959329125005752
2024-04-01,0.003951721,0.00999702,4.793825336690816e-10,1.1141826350424822e-09,0.003712770529091358,0.004901933018118143,0.000335571588948369,0.00026917041395790875
2024-05-01,0.004136773,0.009385017,2.897494744136253e-10,6.213149439382448e-10,0.0031099331099539995,0.005578550975769758,0.0003061039897147566,0.00012641715875361115
2024-06-01,0.0046053613,0.009622393,7.188441508709786e-10,-2.1100210467750458e-10,0.0024823083076626062,0.0040442971512675285,0.00016326611512340605,8.847295976011083e-05
2024-07-01,0.005375438,0.008884733,1.044205610867266e-09,1.3134214826848734e-09,0.0022730936761945486,0.0035695210099220276,0.00015893550880718976,9.742307156557217e-07
2024-08-01,0.005869731,0.008736132,9.338901874045291e-10,4.472298364976979e-10,0.0014676954597234726,0.004868398420512676,7.907977123977616e-05,-1.100738882087171e-05
2024-09-01,0.006113452,0.008855855,1.057856691133452e-09,7.733766405060294e-10,0.0027218505274504423,0.005661895032972097,0.00019556582265067846,9.652513836044818e-05
2024-10-01,0.0059151775,0.009220288,7.743579111263443e-10,1.2167679086516614e-09,0.0028960376512259245,0.005343472119420767,0.00019701621204148978,2.0877070710412227e-05
2024-11-01,0.0054054926,0.009079862,4.939865738684546e-10,2.3311161334582664e-10,0.002991017419844866,0.00551033578813076,6.76316994940862e-05,3.915579873137176e-05
